MOF,CO2 loading (mol/kg),CH4 loading (mol/kg),CO2 error (mol/kg),CH4 error (mol/kg),Selectivity (CO2),Selectivity error,TSN,LOG10 TSN,logS error,TSN error,logS,TSN Class,PLD,LCD,Density (g/cc),VSA (m2/cc),GSA (m2/g),VF,PV (cc/g),K0_CH4,K0_CO2,K0_H2S,K0_H2O,DC_CH4,DC_CO2,DC_H2S,P_CH4,P_CO2,P_H2S,Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O,Maximum Dimensions
VUNYEJ_stripped.cif,3.730849128,0.245917976,0.082905451,0.01664511,15.17111187,1.080790537,4.406197777,0.644063987,0.030939154,0.15136327,1.181017411,LOW,3.93192,4.69074,1.43934,621.846,432.036,0.48346,0.33589,9.02E-06,0.000106254,0.000197867,0.00219799,0.000159758,0.000114054,8.44E-05,619058.2152,5206836.9,7172397.065,-20.14304576,-31.58245829,-30.58838785,-49.15269669,2
VURMOL_stripped.cif,8.820443521,2.074006917,0.062195685,0.004795347,4.252851546,0.031559157,5.5452384,0.743920222,0.003222771,0.048342078,0.628680223,LOW,6.45196,13.72369,0.685669,2164.61,3156.93,0.78164,1.13997,4.74E-06,1.89E-05,2.16E-05,0.0025821,0.001059417,0.000303975,0.00048091,1028225.02,1177284.401,2121629.017,-11.24456965,-20.24238242,-17.66183409,-46.22476509,3
VURYOX_stripped.cif,2.060602062,0.697083883,0.050664208,0.030650732,2.956031707,0.14891712,0.969944117,-0.013253287,0.021878616,0.051002156,0.470709088,LOW,5.95893,6.57452,1.3407,920.822,686.819,0.50758,0.378592,4.68E-06,8.19E-06,3.51E-05,2.00E-06,0.000552583,0.000306817,0.000217238,1034279.676,1005571.441,3051446.458,-15.85261107,-18.5649981,-22.79226411,-17.20505655,3
VUSKAW_stripped.cif,7.947276021,2.045844443,0.151294181,0.020594758,3.884594475,0.083654491,4.683692856,0.670588407,0.009352504,0.116081063,0.589345688,LOW,7.96636,14.98995,0.594677,2165.83,3642.02,0.8104,1.36276,4.08E-06,1.85E-05,1.68E-05,0.00114375,0.001047312,0.000250356,0.000321408,758827.0833,820926.1965,956019.0437,-10.03260314,-20.79690457,-16.8644494,-44.97574702,3
VUSKIE_stripped.cif,6.729910617,1.964881586,0.097365797,0.03152262,3.4250973,0.073992433,3.598300917,0.55609748,0.009382071,0.081834264,0.534672913,LOW,7.70694,14.85496,0.60968,2181.36,3577.88,0.80408,1.31886,3.99E-06,1.33E-05,1.51E-05,0.000182236,0.000996495,0.000355067,0.000420867,724189.3299,856552.2895,1153074.184,-10.09945971,-17.98387524,-16.09304857,-39.03947694,3
WADPAT_stripped.cif,5.66917864,0.381367212,0.042109424,0.017141146,14.86540651,0.677211135,6.64527962,0.82251326,0.019784798,0.122544038,1.17217679,LOW,4.38552,5.3524,1.13939,1107.94,972.398,0.62394,0.547611,5.28E-06,4.52E-05,0.000102499,0.0246433,0.000322137,0.000238835,7.74E-05,578684.0759,3667930.29,2698025.499,-16.15403936,-25.65075767,-25.9417628,-56.80339684,2
WAGYUA_stripped.cif,8.155160857,2.490716248,0.075076846,0.02000148,3.274223173,0.039999022,4.200790865,0.623331061,0.005305489,0.05803121,0.515108278,LOW,10.73536,16.86507,0.772322,1985.19,2570.42,0.83046,1.07528,5.75E-06,1.88E-05,2.18E-05,0.00215726,0.001230768,0.000419131,0.000420889,1632019.471,1817644.028,2117842.869,-10.56130928,-19.09535852,-16.57851109,-50.07735279,3
WAHFUJ_stripped.cif,3.44496247,0.643197803,0.094790692,0.058712924,5.355992286,0.51063912,2.51082625,0.39981666,0.04140554,0.158490909,0.728839943,LOW,3.93435,5.00451,1.28464,679.058,528.6,0.4804,0.373958,1.38E-05,6.79E-05,0.000217074,4.44E-06,0.000112867,0.000144695,8.86E-05,596981.6219,3765963.91,7374010.27,-21.18255762,-26.63822362,-29.62492757,-18.33271259,3
WAHGAQ_stripped.cif,3.453386558,0.652585599,0.105951035,0.081657131,5.291852231,0.68177568,2.498897134,0.397748379,0.055952321,0.207879112,0.723607709,LOW,4.0337,5.02878,1.28079,736.949,575.387,0.48406,0.377939,1.41E-05,6.73E-05,0.000218948,4.37E-06,0.000110255,0.000149132,8.67E-05,593336.3123,3835755.404,7256826.265,-21.05269054,-26.48211559,-29.49087943,-18.16809328,3
WAHGIY_stripped.cif,2.426253191,0.46835832,0.025028039,0.015507152,5.180335419,0.179650467,1.733213088,0.23885196,0.015061034,0.040681284,0.714357881,LOW,4.40357,5.33673,1.28737,578.338,449.239,0.47138,0.366157,3.63E-05,0.0001322,0.000598613,3.33E-06,0.000153831,0.000157475,9.75E-05,2143947.344,8000199.804,22429785.43,-23.41889088,-28.45358796,-31.32470033,-17.44636104,3
WAJGAQ_stripped.cif,6.386216394,0.591905216,0.114324248,0.025712007,10.78925514,0.506917392,6.596907018,0.819340363,0.020404692,0.175860843,1.032991463,LOW,3.98414,5.14288,1.07224,991.603,924.8,0.55188,0.5147,3.75E-05,0.00101172,0.000696736,12.6076,0.000282009,6.69E-05,0.0001563,3381600.11,21667262.21,34855639.22,-22.06928249,-41.04093208,-30.8340853,-72.61572777,2
WALKAY_stripped.cif,4.118326057,0.374339075,0.121178929,0.047980594,11.00159277,1.446799554,4.289053591,0.632361473,0.057113281,0.266929451,1.041455565,LOW,3.92758,4.73309,1.16625,202.512,173.643,0.50726,0.434949,4.89E-05,0.00052021,0.00136597,3.83872,2.18E-05,4.19E-06,4.67E-06,370167.7937,758934.4805,2222317.607,-25.72915321,-37.63237924,-35.58608658,-69.98285613,3
WAMREJ_stripped.cif,9.406677444,2.643344276,0.068616891,0.004514623,3.558627428,0.0266604,5.185736863,0.714810476,0.003253632,0.048658229,0.551282522,LOW,10.48678,15.93839,0.575194,2060.89,3582.95,0.77926,1.35478,1.23E-05,3.01E-05,6.33E-05,9.41E-06,0.000667152,0.000423484,0.000399526,1405616.789,2188795.886,4342801.445,-14.65258551,-18.41571864,-20.28573188,-20.99495126,3
WAMYAN_stripped.cif,10.78177563,0.968264488,0.094663541,0.045622921,11.13515549,0.533700047,11.2852445,1.052510973,0.020815424,0.245326757,1.046696286,HIGH,8.72064,9.3365,1.57343,1480.04,940.641,0.65314,0.661276,9.67E-06,0.00127891,7.96E-05,12859.5,0.00034376,1.56E-06,9.22E-05,1562083.937,935459.0521,3444958.638,-16.04333446,-44.18206388,-23.88544128,-93.03740437,2
WANJOL_stripped.cif,11.36231223,0.912687872,0.114773702,0.025392533,12.44928588,0.368482623,12.44337307,1.094938122,0.01285455,0.19269586,1.09514444,HIGH,4.59631,5.28953,0.886109,2912.59,3286.95,0.69228,0.781258,1.28E-05,0.00011764,0.000213575,0.00215663,0.004008172,0.000694149,0.000838328,13552033.44,21599802.88,47359472.91,-15.46445784,-24.85415856,-24.6797581,-39.91585228,2
WANSIO_stripped.cif,4.048815608,0.444259453,0.111736787,0.023668281,9.113628499,0.546812257,3.885613201,0.589459566,0.026057409,0.150430967,0.959691321,LOW,3.90569,5.61591,1.34515,741.646,551.347,0.54674,0.406452,3.62E-05,0.000163064,0.000586958,5.17E-06,7.85E-05,5.44E-05,3.08E-05,1141757.668,3563233.291,7261341.883,-22.93871405,-28.80634282,-30.97873032,-18.86803671,2
WAQFIG_stripped.cif,14.0492352,1.979712706,0.124251707,0.021836603,7.096603037,0.100331442,11.95660882,1.077608021,0.006140035,0.136466717,0.851050513,HIGH,6.43178,8.54706,0.665022,2664.2,4006.19,0.75936,1.14186,8.98E-06,0.000198252,0.000504015,167.166,0.001341378,0.000238473,0.000162235,2390679.873,9385292.752,16232240.63,-13.11110533,-30.40655779,-30.67197341,-72.22396643,3
WATKOU_stripped.cif,3.213040293,0.112368858,0.058538695,0.009218412,28.59369014,2.402893712,4.679054851,0.670158136,0.036496286,0.144976213,1.456270207,LOW,4.24069,5.72031,1.51004,350.041,231.81,0.4699,0.311185,8.63E-06,0.000107744,0.000922947,0.0034028,0.000167934,0.00015269,4.80E-05,652896.344,7415627.053,19949506.06,-19.94003285,-29.41566438,-37.13549507,-48.02947522,2
WATLAH_stripped.cif,2.287662335,0.411051237,0.064719643,0.016432151,5.565394601,0.272558897,1.705443034,0.231837217,0.02126908,0.068522583,0.745495962,LOW,7.41496,8.11103,1.44168,811.797,563.09,0.4929,0.341892,2.44E-06,7.81E-06,3.34E-05,1.92E-05,0.000576238,0.000276313,0.000153213,604934.8494,929292.6404,2203531.757,-14.5194953,-20.06967721,-25.08885411,-29.05658476,2
WAWLEO_stripped.cif,3.80735751,0.56398716,0.025623322,0.019375008,6.750787567,0.236322336,3.157648863,0.499363834,0.015203187,0.061661584,0.829354442,LOW,12.00605,14.61709,1.16576,1000.23,858.009,0.57856,0.496295,2.76E-05,0.000203176,0.00278192,1.45196,6.20E-05,2.73E-05,1.11E-06,595141.2098,1930574.588,1071475.327,-27.64803795,-36.1841677,-42.87750987,-64.83090312,2
WEBTOP_stripped.cif,9.686632467,2.108581449,0.082684023,0.041591456,4.593909556,0.098734988,6.414317929,0.807150482,0.009334111,0.105701668,0.662182441,LOW,6.81057,17.20978,0.724355,1924.01,2656.17,0.7375,1.01815,1.40E-05,5.51E-05,0.000101533,0.000260708,0.000696918,0.000317867,0.000229383,2109665.343,3789297.102,5035869.773,-16.89903108,-24.45160598,-24.02700652,-41.31128877,3
WECFAN_stripped.cif,4.903343482,0.247160647,0.161690404,0.03273028,19.83869013,2.707367086,6.362151882,0.803604033,0.059267753,0.358424845,1.297512994,LOW,4.48422,5.13505,1.20369,655.472,544.554,0.48718,0.40474,1.97E-05,0.000256902,0.000504691,2.56349,0.000310069,6.74E-05,0.000171493,2192572.525,6225069.72,31098696.19,-21.16970126,-36.30446624,-32.76791869,-68.88865966,3
WECJAR_stripped.cif,1.974091145,0.300205683,0.056033593,0.014812361,6.575795389,0.374311539,1.614704479,0.20809305,0.024721182,0.066949591,0.817948291,LOW,4.05801,5.21223,1.45552,486.452,334.212,0.4294,0.295015,2.76E-05,0.000103115,0.000386496,1.52E-06,0.000242952,0.000259417,0.000116793,2916623.101,11622348.9,19612591.42,-23.47728914,-28.22781834,-30.59047535,-15.20316477,3
WEFXAI_stripped.cif,6.754137614,1.126674425,0.0692712,0.049219166,5.99475542,0.269003429,5.253175534,0.720421913,0.019488152,0.142225395,0.777771469,LOW,6.28093,6.9414,0.978416,1345.56,1375.25,0.59888,0.612092,1.52E-05,4.43E-05,0.000129709,3.61E-06,0.000149029,0.000112286,9.46E-05,661911.676,1451502.387,3582134.52,-17.97868931,-22.6893215,-24.95228995,-15.04864156,2
WEFXEM_stripped.cif,5.549102382,1.005023931,0.080309596,0.020459846,5.521363435,0.137910909,4.117691084,0.614653762,0.010847673,0.084704181,0.742046335,LOW,4.78997,6.73929,1.07498,1278.71,1189.52,0.56306,0.523787,2.10E-05,6.09E-05,0.000214818,3.89E-06,0.000246982,0.000151149,0.000169771,1661446.396,2951474.751,11702831.35,-18.94065022,-23.69918939,-26.43219245,-16.12389934,3
WEFXIQ_stripped.cif,6.036788071,1.160808941,0.050221082,0.03498021,5.20050101,0.162575929,4.322613032,0.635746358,0.013576736,0.089501864,0.716045185,LOW,5.36003,6.68826,1.06164,1283.31,1208.8,0.57056,0.537433,1.98E-05,5.64E-05,0.000185519,3.34E-06,0.000159556,0.000134811,9.71E-05,1002023.771,2411142.375,5708362.515,-18.94734289,-23.51494673,-25.89654916,-14.91845044,3
WEGFUL_stripped.cif,2.459969623,0.368838752,0.062923946,0.035081127,6.669498817,0.656891649,2.027244238,0.306906075,0.042774491,0.117307462,0.8240932,LOW,3.92241,4.8597,1.68872,484.572,286.946,0.45956,0.272135,2.79E-05,0.000138445,0.000694192,9.04E-06,0.000286513,0.000112637,0.000137315,4030869.74,7860881.456,48051879.8,-23.74603201,-30.42419185,-33.38257584,-22.39676667,3
WEGGAS_stripped.cif,2.456998094,0.360069985,0.066998024,0.033952661,6.823668162,0.669798976,2.049180387,0.311580191,0.042629564,0.118713635,0.834017899,LOW,3.90097,4.84282,1.72479,465.537,269.908,0.45424,0.263359,2.86E-05,0.000139824,0.000733654,9.03E-06,0.000255746,0.000105607,0.000152562,3771823.991,7602639.22,57627305.59,-23.92192345,-30.58182716,-33.66871314,-22.4835377,3
WEHHOI_stripped.cif,13.12215535,1.362466903,0.121168915,0.033809543,9.631173661,0.255007362,12.90799146,1.110858669,0.01149894,0.192287893,0.983679214,HIGH,6.72932,10.71116,0.81633,1919.08,2350.87,0.71766,0.87913,2.63E-05,0.000285053,0.000446262,0.146392,0.000312979,0.000140929,0.000165783,2005456.844,9789204.652,18028155.37,-22.00464518,-31.13186477,-30.38606852,-52.49878055,3
WEHHUO_stripped.cif,13.07901788,1.4312399,0.11354068,0.026592651,9.138242923,0.187408409,12.56714042,1.099236468,0.008906574,0.159599185,0.960862699,HIGH,6.69089,10.86493,0.80874,1926.29,2381.84,0.7228,0.893736,2.54E-05,0.00026053,0.000406879,0.165742,0.000457239,0.000127451,0.000189882,2799896.937,8016149.055,18651439.8,-21.72766192,-30.6708176,-29.97588438,-53.43209446,3
WEHJAW_stripped.cif,13.24558109,1.322937168,0.080435601,0.017739492,10.01225259,0.14738186,13.25262506,1.122301911,0.00639288,0.116820515,1.000531798,HIGH,6.87066,11.37187,0.813465,1888.83,2321.96,0.71932,0.884267,2.74E-05,0.000246849,0.000446163,0.24097,0.00048423,0.000137134,9.89E-05,3226332.42,8219969.343,10718088.24,-22.34319807,-29.98465258,-30.66281418,-54.53207544,3
WEHJEA_stripped.cif,14.06298536,1.673841364,0.118068979,0.024644905,8.40162375,0.142399829,12.99930655,1.113920185,0.007360894,0.150422174,0.924363229,HIGH,5.75962,11.11656,0.73357,2125.97,2898.12,0.743,1.01285,8.46E-06,0.000299721,0.000121758,2160.76,0.000963918,0.000199214,0.000417983,1784709.512,13074731.62,11144305.95,-13.34060955,-36.35375184,-24.4472763,-80.78614219,3
WEHPIJ_stripped.cif,7.052001684,1.334649333,0.090054506,0.056925631,5.283786166,0.235248871,5.098211004,0.707417806,0.019335999,0.151102484,0.722945233,LOW,4.5881,6.00938,0.954156,1559.44,1634.37,0.60096,0.629834,3.88E-05,0.000111723,0.000411264,5.47E-06,0.000631446,0.000428473,0.000392611,6972140.837,13634556.08,45989404.81,-20.02270991,-23.89359395,-26.94817821,-15.66088295,3
WEHQAC_stripped.cif,6.996756029,0.572882241,0.133616499,0.045673924,12.21325348,1.001264458,7.604293946,0.881058896,0.035604242,0.288351042,1.086831371,LOW,4.41902,5.88175,1.07602,1248.39,1160.19,0.5507,0.511796,2.62E-05,0.000332865,0.0402505,1.94283,0.0006745,0.000151213,6.06E-05,5671227.481,16167132.6,783135587.2,-20.14218977,-32.02469156,-49.53937601,-65.72589296,3
WEHREH_stripped.cif,4.7901417,0.805081249,0.042685829,0.030407975,5.949886059,0.23089754,3.710006177,0.569374633,0.016853689,0.08723866,0.774508649,LOW,3.87508,6.58673,1.08432,1186.68,1094.4,0.55682,0.51352,9.75E-06,3.28E-05,0.000107554,3.88E-06,0.00014245,0.000174208,8.48E-05,449450.9624,1849216.592,2952965.4,-17.81239472,-23.83987476,-26.73660218,-17.84714713,2
WEHSAF_stripped.cif,8.732556808,0.106712158,0.083058753,0.011282704,81.83282022,8.687143827,16.70474823,1.222839934,0.04610349,0.432819139,1.912927519,HIGH,4.13762,5.47607,1.35303,1338.37,989.167,0.59192,0.437478,8.68E-06,0.00796708,0.000974262,1831050,0.000778629,1.37E-05,0.000100792,2729709.603,43959162.7,39660892.17,-17.78988806,-50.45531742,-35.88097406,-105.8020313,2
WEHSEJ_stripped.cif,8.445026912,0.104984287,0.118701118,0.006290888,80.44086582,4.95102378,16.09180232,1.206604689,0.026730223,0.319555621,1.905476736,HIGH,4.06077,5.45064,1.37444,1315.08,956.81,0.58946,0.428872,8.93E-06,0.0125534,0.00118609,1713250,0.000854582,7.16E-06,8.67E-05,3132712.659,36880085.79,42173959.36,-18.00388835,-52.28142573,-36.85644701,-105.6689828,2
WEHSIN_stripped.cif,7.866650449,0.12762788,0.154030707,0.008310673,61.63739825,4.19113242,14.08007946,1.148605106,0.02953054,0.360516018,1.789844299,HIGH,4.05252,5.50228,1.40838,1320.93,937.909,0.58848,0.417841,8.95E-06,0.00653492,0.000930873,270814,0.000904811,8.56E-06,8.51E-05,3403276.823,23523444.5,33313323.79,-18.10189015,-50.29846348,-36.09087488,-100.8336417,2
WEHSOT_stripped.cif,6.581317512,0.189625374,0.090315623,0.012955792,34.70694545,2.418644934,10.13796938,1.005950975,0.030264955,0.242959613,1.540416393,HIGH,3.93372,5.54712,1.47893,1291.95,873.567,0.58582,0.39611,1.27E-05,0.00237382,0.00141716,1.53141,0.000856112,6.11E-06,5.96E-05,4816999.726,6400504.339,37312498,-19.50442768,-48.30431486,-37.6945585,-66.7135566,2
WEMBUN_stripped.cif,3.837648754,0.130851034,0.046644991,0.011103386,29.32837919,2.514065193,5.630936206,0.750580607,0.037228264,0.158416568,1.467288063,LOW,4.21093,4.73528,1.80241,1129.64,626.74,0.56316,0.312449,4.15E-06,0.000205084,0.000359527,0.011016,0.001296008,1.51E-05,0.000417833,2894945.829,1670139.852,80824582.38,-17.31209572,-33.55875075,-31.7946473,-47.58990075,3
WEMCAU_stripped.cif,4.128012799,0.104993986,0.021837564,0.013651989,39.31665948,5.116432466,6.582432661,0.818386425,0.056516459,0.235885036,1.594576611,LOW,4.293,4.57083,1.85038,1134.32,613.017,0.55468,0.299765,6.68E-06,0.000493922,0.000725701,0.035299,0.000924567,1.38E-05,0.000367851,3412835.492,3777375.959,147450457.9,-18.59278714,-36.0976976,-33.60614012,-51.20638661,3
WEMDID_stripped.cif,4.302097587,0.138892659,0.095864677,0.010182912,30.97426175,2.373450872,6.414431649,0.807158182,0.033278489,0.202304471,1.491000964,LOW,4.20062,4.74829,1.59242,1239.06,778.1,0.57184,0.359101,3.65E-06,0.000142542,0.000252478,0.0169302,0.000920505,4.05E-05,0.000368958,1596590.644,2741508.307,44280619.79,-16.40779288,-31.75448143,-30.46116467,-50.38114523,3
WEMDOJ_stripped.cif,4.15035221,0.146696645,0.053361726,0.008625299,28.29207324,1.702791531,6.024920101,0.779951292,0.026138522,0.133301771,1.451664774,LOW,4.31953,4.66108,1.64728,1201.18,729.19,0.56814,0.344897,3.80E-06,0.000143521,0.000241803,0.0112104,0.00111993,3.23E-05,0.000403408,2091627.931,2279330.789,47965459.68,-16.67262924,-31.90440458,-30.25741032,-48.7464017,3
WEMDUP_stripped.cif,4.165920514,0.137387004,0.044433294,0.014810092,30.32252239,3.284678746,6.172916566,0.790490407,0.047044828,0.206748625,1.481765325,LOW,4.33659,4.58595,1.67146,1210.98,724.503,0.56996,0.340995,4.05E-06,0.000182545,0.000281577,0.0171469,0.000885592,2.36E-05,0.000352996,1791711.111,2147434.593,49592741.48,-16.93124414,-32.70121296,-30.78329074,-50.62352753,3
WEMFAX_stripped.cif,3.908499263,0.166031534,0.064278266,0.008453615,23.54070439,1.25956494,5.361755324,0.729306992,0.023237287,0.126586703,1.371819454,LOW,4.21554,4.74315,1.70544,1178.65,691.11,0.56566,0.33168,3.92E-06,0.000135472,0.000248754,0.0059953,0.00106586,3.05E-05,0.000458645,2126366.331,2106531.263,58081586.85,-16.8951676,-31.93555843,-30.40254666,-45.89702566,3
WEMFEB_stripped.cif,3.980490527,0.143105206,0.065507459,0.003512883,27.81513434,0.822039382,5.748947482,0.759588341,0.012834997,0.107524056,1.444281162,LOW,4.21593,4.74642,1.72625,1143.66,662.513,0.5603,0.324577,3.96E-06,0.000173979,0.000306397,0.00827238,0.001067416,2.66E-05,0.000428704,2179672.937,2386554.375,67686319.44,-16.97914543,-32.81092634,-31.17697282,-46.66883703,3
WEMFIF_stripped.cif,3.905609452,0.140017188,0.040359968,0.011985322,27.89378583,2.405014802,5.645587607,0.751709151,0.037445066,0.157453056,1.445507462,LOW,4.21645,4.73947,1.76032,1138.57,646.797,0.56124,0.318829,4.09E-06,0.000191503,0.00033253,0.00962102,0.001250965,4.65E-05,0.000448774,2688802.705,4678491.774,78416091.62,-17.16777108,-33.22820246,-31.50547236,-46.94968554,3
WEMFOL_stripped.cif,3.872607657,0.139874452,0.025845614,0.012131664,27.68631166,2.40840224,5.585326883,0.747048595,0.037778806,0.15097661,1.442265103,LOW,4.21746,4.73937,1.77963,1142.07,641.747,0.55814,0.313627,4.11E-06,0.00018705,0.000334012,0.00879615,0.001416595,1.22E-05,0.0003266,3091847.548,1214646.813,57951270.37,-17.20621628,-33.18076432,-31.51763222,-47.18202314,3
WEMPAF_stripped.cif,2.817700921,0.643690385,0.060399595,0.024882739,4.377416514,0.193490122,1.806760188,0.256900512,0.019196641,0.066526154,0.641217872,LOW,3.85977,4.91035,1.30049,598.371,460.113,0.51012,0.392253,2.82E-05,0.000120508,0.000681983,1.45E-05,9.09E-05,3.67E-05,0.00011035,994599.5852,1717666.151,29215153.56,-22.90984729,-29.4294642,-32.74292514,-24.4298076,2
WENDIE_stripped.cif,3.802954344,0.330781851,0.039806929,0.033357481,11.49686519,1.165622772,4.033335184,0.605664315,0.044031441,0.172689747,1.060579439,LOW,3.84219,4.91458,1.40969,630.708,447.41,0.50588,0.35886,5.43E-05,0.00560279,0.00564337,8.28379,0.000874622,3.80E-05,5.75E-05,19986426.63,89704193.24,136661092.8,-24.3567481,-44.90092164,-40.48888054,-68.56209676,3
WENKEH_stripped.cif,3.385116311,0.156677588,0.077513782,0.009132805,21.60561919,1.353090104,4.517663563,0.654913885,0.02719846,0.138485459,1.334566717,LOW,5.7859,7.54238,1.4822,533.485,359.928,0.46298,0.31236,5.42E-06,0.0526392,0.00508825,1223190000,0.000305913,3.08E-06,3.60E-06,733539.5058,71725769.14,8101156.575,-18.1500643,-59.30476201,-46.73809757,-123.402142,3
WENKOR_stripped.cif,3.21586334,0.165597119,0.105495357,0.009665923,19.41980245,1.300288401,4.14281925,0.617295986,0.029078982,0.164968874,1.288244808,LOW,5.77431,7.46857,1.53818,532.691,346.312,0.45802,0.297767,5.87E-06,0.0022837,0.000760446,5094.44,0.000325378,2.83E-06,1.55E-05,877629.2422,2963053.212,5418388.874,-18.65477956,-49.61896539,-39.34479081,-90.71391376,3
WENKUX_stripped.cif,3.267815994,0.137259578,0.033899777,0.013130859,23.80756266,2.290888694,4.498851087,0.653101618,0.041790096,0.144316988,1.376714936,LOW,5.7787,7.45595,1.54828,531.306,343.158,0.45856,0.296173,5.84E-06,0.0133453,0.00213063,14679700,0.000309489,4.95E-06,8.88E-06,835013.1552,30538656.52,8742071.144,-18.59396475,-55.64602213,-43.20301222,-112.4504795,3
WENLAE_stripped.cif,3.180678962,0.12896044,0.039950197,0.014139942,24.66398966,2.721983098,4.427706546,0.64617883,0.047929887,0.162276628,1.39206333,LOW,5.78969,7.43383,1.58521,531.044,335,0.44634,0.281566,5.74E-06,0.00714308,0.00147006,1967940,0.00032679,1.19E-05,7.75E-06,886943.4045,40194543.65,5389435.573,-18.44226431,-54.10482514,-41.93708763,-108.4890057,3
WIJXEU_stripped.cif,11.02624729,2.059221394,0.085992686,0.03449989,5.354571063,0.09895307,8.0350986,0.90499121,0.00802581,0.108435189,0.728724687,LOW,6.80397,10.21317,0.728441,1910.27,2622.41,0.7091,0.973449,1.11E-05,0.000172813,0.00059978,11.0209,0.000941638,9.33E-05,5.92E-05,2266488.899,3506746.661,7724068.896,-15.01556713,-33.14441211,-35.70962393,-67.82773771,3
WILNEM_stripped.cif,6.570561377,2.628576697,0.095410758,0.025862801,2.499665079,0.043845117,2.614306939,0.417356576,0.007617697,0.062820273,0.397881823,LOW,10.3413,12.50789,0.505152,1739.26,3443.05,0.76192,1.5083,6.66E-06,1.35E-05,2.44E-05,1.98E-06,0.001329654,0.000596305,0.000626128,1335361.018,1210213.802,2305609.668,-12.17854367,-15.82946555,-16.95519073,-7.901127987,3
