MOF Name,PLD (log10),LCD (log10),Density (g/cc),VSA (m2/cc),VF ,DC_CH4 (log10),DC_CO2 (log10),DC_H2S (log10),Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O
EBATOS_stripped.cif,0.674210589,0.762610301,1.28286,1058.56,0.5217,-3.74E+00,-5.00E+00,-4.73E+00,-19.42364786,-42.5692979,-41.586473,-75.97260272
EBEVAK_stripped.cif,0.799013672,0.87779449,1.0416,1143.32,0.56566,-3.65E+00,-3.68E+00,-3.90E+00,-17.621865,-22.44547357,-24.89207134,-16.14092098
EBEWIT_stripped.cif,0.821452605,0.844988832,1.55436,1395.45,0.57538,-3.20E+00,-3.67E+00,-3.50E+00,-17.40471392,-29.34091929,-24.79986184,-61.81137645
EBEWOZ_stripped.cif,0.819403096,0.843258324,1.6291,1338.51,0.55954,-3.06E+00,-3.46E+00,-3.47E+00,-17.97280972,-22.9317011,-23.9000023,-16.15339367
EBEWOZ01_stripped.cif,0.819382032,0.843859778,1.62762,1333.32,0.56018,-3.14E+00,-3.44E+00,-3.46E+00,-17.9530285,-22.91249381,-23.8450166,-16.33274815
EBEXAM_stripped.cif,0.832531904,0.852587334,1.50724,1392.14,0.58038,-3.17E+00,-3.67E+00,-3.45E+00,-16.75227215,-28.69990093,-24.12785996,-57.93873278
EBEXEQ_stripped.cif,0.82702338,0.84849948,1.61812,1329.15,0.55296,-3.09E+00,-3.77E+00,-3.57E+00,-17.6202153,-32.61932239,-26.94784564,-66.66891065
EBEXEQ01_stripped.cif,0.826712164,0.849513388,1.61064,1357.04,0.55826,-3.20E+00,-3.77E+00,-3.56E+00,-17.56045195,-32.12438368,-26.9464271,-66.94216167
EBICOJ_stripped.cif,0.608406212,0.722125303,1.29049,912.819,0.51456,-4.08E+00,-4.37E+00,-6.68E+00,-24.15078465,-37.44307385,-67.5108319,-99.51624413
EBICUP_stripped.cif,0.62008502,0.734920583,1.25253,1024.09,0.52962,-3.92E+00,-3.84E+00,-4.26E+00,-22.91193351,-27.41195876,-32.69883121,-21.78412443
EBIDAW_stripped.cif,0.606424362,0.736314417,1.17641,990.079,0.53966,-4.14E+00,-4.19E+00,-5.95E+00,-22.04911025,-30.06056408,-48.65160004,-51.50871024
EBIDOK_stripped.cif,0.90201051,1.010104395,1.188,1231.03,0.59986,-3.84E+00,-3.73E+00,-4.00E+00,-22.12620149,-26.75044393,-30.90958948,-16.88997928
EBIJEG_stripped.cif,0.779742194,0.836720245,1.23727,1060.59,0.52772,-3.36E+00,-3.67E+00,-3.58E+00,-16.40440716,-21.69471232,-27.84392667,-28.57702442
EBISIT_stripped.cif,0.647807276,0.82962471,1.21948,1032.46,0.50462,-3.76E+00,-3.95E+00,-4.46E+00,-21.05078195,-29.31552074,-34.51667037,-27.63898964
EBIXAR_stripped.cif,0.687121229,0.809923831,1.58405,530.595,0.41112,-3.16E+00,-3.42E+00,-3.49E+00,-20.31017287,-24.99630507,-28.5241428,-19.41108059
EBOBIJ_stripped.cif,0.668370073,0.784861826,0.939565,1377.59,0.60918,-3.15E+00,-3.54E+00,-3.32E+00,-19.84157144,-23.79707511,-25.8474488,-13.42334418
EBOBUV_stripped.cif,0.728879488,0.765645461,0.993205,1126.82,0.57464,-3.33E+00,-3.57E+00,-3.61E+00,-19.85339393,-23.86331029,-25.81451962,-12.94271399
EBOCIK_stripped.cif,0.67442571,0.78315864,0.935479,1400.96,0.61142,-3.21E+00,-3.49E+00,-3.30E+00,-19.77101346,-23.73948942,-25.72175652,-13.3934759
EBOFEH_stripped.cif,0.781377625,0.858499902,1.00038,888.503,0.53204,-3.86E+00,-4.00E+00,-4.08E+00,-17.43589656,-23.87910033,-25.91560459,-19.79519781
EBOWUN_stripped.cif,0.748708868,0.84176479,0.687293,2557.3,0.75766,-2.89E+00,-3.41E+00,-3.28E+00,-11.87683695,-22.15906989,-20.81890618,-44.08735274
EBOXAU_stripped.cif,0.867820319,0.895160011,0.637778,2547.89,0.76908,-2.96E+00,-3.32E+00,-3.37E+00,-11.64481968,-20.32990102,-20.57700352,-41.08558534
EBOXEY_stripped.cif,0.739645116,0.83190687,0.651574,2545.14,0.73446,-2.95E+00,-3.74E+00,-3.65E+00,-11.45450737,-31.0314797,-27.55600021,-67.53620004
EBOXIC_stripped.cif,0.708075707,0.823291605,0.656403,2488.56,0.73344,-2.90E+00,-3.78E+00,-3.80E+00,-11.27361046,-31.3543047,-27.76025907,-68.46120442
EBOXOI_stripped.cif,0.68082665,0.728581017,0.887065,2624.76,0.68658,-2.55E+00,-3.11E+00,-3.02E+00,-15.8238861,-23.31112602,-23.55389109,-38.03220935
EBOXUO_stripped.cif,0.770805635,0.785972258,0.964689,1223.53,0.60672,-3.21E+00,-4.37E+00,-3.95E+00,-12.13652385,-45.83655372,-27.05375495,-76.64688604
EBOYAV_stripped.cif,0.768050259,0.797356884,0.972948,1343.23,0.62868,-3.17E+00,-4.49E+00,-3.92E+00,-12.29112902,-44.62047553,-25.60312938,-71.34373636
EBUQAT_stripped.cif,0.610455741,0.865500169,0.96724,540.274,0.5384,-4.08E+00,-4.98E+00,-4.58E+00,-25.19470631,-38.9379657,-36.07844608,-19.28836357
EBUQIB_stripped.cif,0.641485017,0.78076506,1.1026,681.784,0.50736,-3.60E+00,-3.65E+00,-3.67E+00,-22.15091261,-29.4797262,-31.11854486,-77.57564461
EBUQOH_stripped.cif,0.634951611,0.893477131,1.07465,867.291,0.507,-3.73E+00,-5.42E+00,-5.18E+00,-21.75578941,-45.37937542,-45.21590354,-71.36304888
EBUROK_stripped.cif,0.619986057,0.70609704,1.1476,2085.9,0.7276,-3.47E+00,-4.36E+00,-4.00E+00,-7.797406738,-29.10022871,-18.32762579,-74.59085951
EBUWUV_stripped.cif,0.622271027,0.684784341,1.57696,447.388,0.43452,-3.42E+00,-4.11E+00,-4.44E+00,-25.19908148,-33.25589618,-45.65598934,-46.57081025
EBUXAC_stripped.cif,0.58949162,0.668411079,1.36161,537.53,0.4537,-3.66E+00,-3.78E+00,-4.17E+00,-22.66786092,-34.9830969,-47.18822793,-49.55853791
EBUXOQ_stripped.cif,0.729721885,0.850020989,1.39635,722.743,0.50426,-4.22E+00,-5.49E+00,-5.22E+00,-24.58565755,-42.55530797,-50.18814237,-60.43183168
ECEDEY_stripped.cif,0.666929616,0.805649675,1.02837,1223.82,0.54882,-3.48E+00,-4.68E+00,-3.90E+00,-18.32743764,-43.3189267,-43.31462387,-72.42300531
ECEFIC_stripped.cif,0.65727199,0.877132245,3.13335,712.586,0.44612,-3.27E+00,-4.00E+00,-3.86E+00,-12.48406861,-30.08734258,-26.03417245,-55.99540892
ECEKII_stripped.cif,0.602408373,0.704479975,1.324,612.288,0.47284,-3.42E+00,-5.41E+00,-5.46E+00,-22.76909934,-52.47350698,-46.68978931,-103.5128837
ECEZAO_stripped.cif,0.60728878,0.694262015,1.42754,804.988,0.50478,-3.39E+00,-4.50E+00,-4.33E+00,-23.20475709,-46.76724336,-39.79080425,-62.58154457
ECEZAO01_stripped.cif,0.601408061,0.689030786,1.43328,666.416,0.50494,-3.32E+00,-4.47E+00,-4.13E+00,-21.89712328,-45.52135124,-38.99104616,-63.64620064
ECITIT_stripped.cif,0.589687159,0.649867176,1.64835,305.119,0.39266,-3.65E+00,-3.62E+00,-4.06E+00,-26.56571605,-32.20481316,-34.90403604,-21.57441629
ECIWOC_stripped.cif,0.678593031,0.704867455,1.40153,388.436,0.41082,-3.13E+00,-3.64E+00,-3.52E+00,-26.30575681,-32.8789925,-35.94349492,-19.76842516
ECIZEV_stripped.cif,0.608406212,0.899718754,1.23867,943.649,0.52052,-3.96E+00,-4.18E+00,-4.70E+00,-21.10972595,-30.61157602,-42.29852255,-57.73132078
ECODIK_stripped.cif,0.591291717,0.676331394,1.33317,813.098,0.52906,-3.33E+00,-3.63E+00,-3.50E+00,-22.99000632,-32.33782247,-31.96459503,-42.73576771
ECOKAJ_stripped.cif,1.244697107,1.278130742,0.325331,1163.36,0.8727,-2.51E+00,-2.91E+00,-2.98E+00,-8.481852378,-13.97948117,-14.93304127,-53.18304754
ECOLEP_stripped.cif,0.994231781,1.006697034,0.505682,2251.64,0.81464,-2.77E+00,-3.03E+00,-3.06E+00,-8.415852799,-10.9687978,-12.56186655,-9.728414909
ECOWOJ_stripped.cif,0.628256067,0.699088116,1.10679,1039.94,0.5363,-3.64E+00,-4.80E+00,-4.68E+00,-19.47229448,-44.940574,-37.46971905,-74.33212875
ECOWUQ_stripped.cif,1.097804433,1.121105616,0.755108,1408.95,0.6925,-3.48E+00,-3.82E+00,-4.07E+00,-19.76942752,-28.60963505,-28.74223237,-16.80903106
EDADAP_stripped.cif,0.646354706,0.878159733,3.15496,695.487,0.44674,-3.17E+00,-4.10E+00,-3.72E+00,-12.32487728,-30.34686786,-23.84121465,-58.02365167
EDAHIB_stripped.cif,0.581652749,0.694715733,1.25813,792.448,0.50404,-3.54E+00,-4.26E+00,-4.30E+00,-23.51487245,-39.01593611,-44.45153305,-46.38714553
EDAJOJ_stripped.cif,0.584540404,0.649638564,1.11757,807.486,0.54886,-3.39E+00,-3.84E+00,-3.80E+00,-21.43911846,-32.4234609,-30.56067424,-59.71320084
EDAREG_stripped.cif,0.683931845,0.70650613,1.07475,549.506,0.486,-3.62E+00,-4.07E+00,-4.29E+00,-21.61228773,-39.36163771,-35.41049499,-75.74075111
EDEPAG_stripped.cif,0.642648488,0.773369498,1.47756,1120.86,0.54398,-3.40E+00,-5.42E+00,-4.26E+00,-19.39684199,-47.8673788,-35.27062028,-99.33241491
EDIMOT_stripped.cif,0.604889951,0.666193074,1.19087,1913.35,0.67442,-3.39E+00,-3.27E+00,-3.58E+00,-14.90799278,-21.31675181,-27.58240684,-25.57449054
EDOTUN_stripped.cif,0.715193298,0.861343208,1.58908,504.052,0.42576,-3.46E+00,-4.29E+00,-4.36E+00,-14.90930123,-38.36062383,-36.35539836,-125.6234951
EDOTUN01_stripped.cif,0.707163793,0.862958019,1.62454,518.3,0.4092,-3.51E+00,-4.22E+00,-4.39E+00,-15.27627813,-38.86829325,-37.18939785,-128.5352147
EDOVEA_stripped.cif,0.710024232,0.772039911,1.58482,1790.8,0.63088,-3.29E+00,-4.36E+00,-3.69E+00,-17.14611071,-44.9217704,-29.77426328,-68.08381947
EDOVIE_stripped.cif,0.708093569,0.791806399,1.54713,1889.57,0.63312,-3.24E+00,-4.71E+00,-3.73E+00,-16.95440578,-46.65076953,-31.14296416,-79.33285216
EDUSIF_stripped.cif,0.899045849,1.178025924,0.741298,2175.37,0.80972,-2.97E+00,-3.54E+00,-3.43E+00,-9.987748185,-21.03491501,-16.66229233,-47.3015814
EDUVAA_stripped.cif,0.934158458,1.044999289,0.703874,1565.16,0.71668,-3.55E+00,-5.30E+00,-5.06E+00,-16.33761783,-38.24254981,-33.52023673,-52.35104925
EDUVII_stripped.cif,0.990368606,1.248551695,0.436071,1922.35,0.83826,-2.89E+00,-3.13E+00,-3.14E+00,-10.26528263,-13.49420098,-14.09318231,-6.775090693
EDUVOO_stripped.cif,0.595244831,0.905731676,0.501,2209.06,0.73446,-3.27E+00,-3.53E+00,-3.51E+00,-12.22187331,-20.13910816,-17.913043,-49.80134617
EFADEV_stripped.cif,0.648555156,0.715205849,1.0257,1244.66,0.57306,-3.71E+00,-3.75E+00,-3.94E+00,-21.7400248,-26.01182343,-29.1415232,-14.32361467
EFESEP_stripped.cif,0.787599313,1.012393427,0.910166,1262.85,0.62594,-4.23E+00,-4.66E+00,-4.58E+00,-21.44117492,-38.46342012,-34.60798755,-71.08841182
EFESOZ_stripped.cif,0.791652059,1.017103489,0.958168,1111.43,0.608,-3.85E+00,-4.78E+00,-4.74E+00,-21.84775819,-39.63989967,-37.72701415,-71.67510859
EFIKAG_stripped.cif,0.610680387,0.769390621,1.22888,631.369,0.50064,-4.11E+00,-3.95E+00,-4.31E+00,-22.08735062,-26.38766569,-29.46000521,-16.85210957
EFIPEO_stripped.cif,0.716027563,0.768598887,1.14903,1016.89,0.54936,-3.46E+00,-3.84E+00,-4.23E+00,-22.45749815,-34.79079784,-38.53097016,-40.6075059
EFODAG_stripped.cif,0.641015777,0.704506561,1.44033,526.446,0.4816,-3.64E+00,-5.44E+00,-4.71E+00,-20.51052788,-64.22942369,-64.61301883,-96.88902882
EFOLEQ_stripped.cif,0.618668224,0.747467742,1.58871,246.267,0.45002,-3.73E+00,-3.52E+00,-3.99E+00,-21.66307568,-28.73810188,-30.51069593,-20.13934935
EFOLIU_stripped.cif,0.601966608,0.731972934,1.84951,193.845,0.3586,-3.36E+00,-3.89E+00,-3.69E+00,-18.59669006,-24.42182139,-25.72105034,-16.74455616
EGATEM_stripped.cif,0.938890318,1.010784874,0.789926,1641.44,0.67816,-3.83E+00,-3.77E+00,-3.99E+00,-20.24191663,-29.21370611,-31.14156548,-52.55478901
EGATIQ_stripped.cif,0.971124098,1.025922862,0.76007,1669.07,0.68968,-3.52E+00,-3.67E+00,-4.16E+00,-19.47821766,-27.4626464,-29.97125926,-46.63044158
EGATOW_stripped.cif,0.707743008,0.774281872,1.20816,1654.26,0.6142,-2.92E+00,-3.98E+00,-4.06E+00,-15.82652784,-35.30355401,-36.78438378,-72.25249936
EGEMIO_stripped.cif,0.613595546,0.708450645,1.58597,218.443,0.41198,-3.72E+00,-3.97E+00,-4.01E+00,-30.46037599,-36.49489594,-40.67857354,-48.04484694
EGIGEG_stripped.cif,0.73692769,0.835466075,0.984481,1713.93,0.65098,-3.03E+00,-4.41E+00,-3.59E+00,-11.72157311,-32.89569855,-26.77952581,-49.37981188
EGIQUI_stripped.cif,0.598562907,0.663573727,1.61983,254.413,0.40954,-3.55E+00,-3.79E+00,-4.76E+00,-26.58627036,-36.85664184,-48.91063084,-50.74896413
EGODEL_stripped.cif,0.580918136,0.689795281,1.07473,732.254,0.49414,-4.27E+00,-4.34E+00,-4.31E+00,-25.17036564,-40.9210089,-36.60758782,-64.52867876
EGOKUH_stripped.cif,0.628788297,0.770026805,1.08435,908.774,0.53558,-3.66E+00,-3.89E+00,-3.90E+00,-18.96564362,-24.13379362,-27.83206248,-91.30674005
EHAHAX_stripped.cif,0.629537014,0.812652702,0.796784,2038.74,0.71936,-3.40E+00,-4.02E+00,-4.21E+00,-12.5509052,-42.27052385,-36.29533347,-91.8294885
EHAHEB_stripped.cif,0.742046851,0.803438678,0.7706,2295.79,0.72604,-3.18E+00,-4.21E+00,-3.85E+00,-13.19027577,-38.56655237,-34.1966744,-86.57605292
EHESOB_stripped.cif,0.619480474,0.66427709,2.32874,390.145,0.35846,-3.04E+00,-3.80E+00,-3.46E+00,-25.18844143,-33.96635815,-35.72569731,-25.47910668
EHESUH_stripped.cif,0.606580192,0.64559222,2.25128,343.261,0.35746,-3.15E+00,-3.96E+00,-3.53E+00,-24.90207901,-35.05942492,-36.3477628,-27.83848363
EHIJAH_stripped.cif,1.067903664,1.266688806,0.562902,1727.37,0.8481,-2.80E+00,-3.38E+00,-3.25E+00,-10.95341945,-19.43371366,-17.45497515,-38.21078084
EHONOG_stripped.cif,0.582699559,0.798490431,1.74277,435.466,0.3955,-5.56E+00,-5.40E+00,-4.90E+00,-20.41488501,-26.0571239,-29.34262653,-21.62687665
EJAWER_stripped.cif,0.770186074,0.92498599,1.06482,1238.75,0.57782,-4.10E+00,-4.04E+00,-4.34E+00,-23.50320627,-29.42527223,-34.76320302,-21.75933848
EJAXIW_stripped.cif,0.635892716,0.806171152,0.942503,1365.34,0.59692,-3.89E+00,-3.78E+00,-3.99E+00,-21.81911686,-31.7420392,-32.30411982,-78.48840104
EJEBEB_stripped.cif,0.631557401,0.74769063,1.30037,1097.5,0.61206,-3.01E+00,-3.83E+00,-4.03E+00,-19.49133149,-35.7082406,-43.43738223,-85.03519179
EJEBUS_stripped.cif,0.888445158,1.187995647,0.660506,2032.94,0.7723,-3.36E+00,-3.54E+00,-3.97E+00,-15.46437873,-20.11688374,-21.81952151,-9.464501599
EJEKOU01_stripped.cif,0.582700694,0.637396656,1.47016,162.545,0.4139,-3.54E+00,-4.23E+00,-3.93E+00,-25.06326567,-32.44151885,-37.6146622,-36.08654958
EJIBOQ_stripped.cif,0.71431886,0.846941734,1.58334,613.016,0.46108,-3.57E+00,-3.77E+00,-3.75E+00,-18.9779891,-22.28909818,-25.29445381,-12.78957715
EJIBUW_stripped.cif,0.769251747,0.88065013,1.29423,769.939,0.49458,-3.57E+00,-3.67E+00,-3.97E+00,-17.74962979,-20.99683775,-24.2762202,-12.51915354
EJIQIZ_stripped.cif,0.648559058,0.83226679,1.54449,564.646,0.4072,-3.29E+00,-3.51E+00,-3.59E+00,-25.8584282,-29.7985688,-34.88631014,-16.77041282
EJOCUD_stripped.cif,0.65770012,0.715593912,1.52799,615.265,0.4611,-2.72E+00,-3.54E+00,-3.67E+00,-17.06164108,-26.22012524,-35.17197222,-50.36549164
EJOGOZ_stripped.cif,0.885245845,0.932638116,1.22911,1089.5,0.55232,-3.65E+00,-3.91E+00,-4.07E+00,-16.6942915,-22.54341664,-24.51083987,-13.87116019
EJOHEQ_stripped.cif,0.759322538,0.860070159,1.75971,649.378,0.46486,-3.03E+00,-4.08E+00,-4.11E+00,-16.42080593,-31.41732347,-37.13479672,-51.11469961
EJOQUR_stripped.cif,0.709047667,1.077662181,0.926552,1714.65,0.70218,-3.56E+00,-3.86E+00,-4.42E+00,-17.23139348,-29.92433735,-44.43416944,-69.7705618
EJOZOU_stripped.cif,0.785601006,0.812746957,1.26256,652.018,0.48132,-3.15E+00,-3.75E+00,-3.68E+00,-18.89635624,-28.04082857,-26.88750705,-25.73078862
EJUWIR_stripped.cif,0.740425065,0.76791392,1.05184,897.943,0.50934,-3.53E+00,-4.47E+00,-4.08E+00,-19.06823774,-37.68905674,-29.64307889,-65.56878492
EKEHUZ_stripped.cif,0.655462113,0.694398092,1.65228,602.731,0.49082,-3.43E+00,-3.81E+00,-3.70E+00,-25.92255351,-32.52788576,-34.32980586,-22.53126309
EKEJOT_stripped.cif,0.770775451,0.7837021,1.12148,1580.11,0.59632,-2.73E+00,-3.92E+00,-3.71E+00,-12.46798639,-33.42028443,-28.80875659,-77.12253835
EKEYEZ_stripped.cif,0.666640577,0.770766617,1.20331,912.513,0.5058,-3.69E+00,-3.88E+00,-3.97E+00,-23.91513102,-29.2084259,-32.29265651,-18.6358542
EKEYOJ_stripped.cif,0.677938933,0.772311436,1.20477,924.254,0.5108,-3.56E+00,-3.91E+00,-3.87E+00,-23.86050938,-29.23047502,-32.18552108,-18.31614321
EKOKIA_stripped.cif,0.596837815,0.804694048,1.40385,1046.06,0.55588,-3.58E+00,-5.14E+00,-5.29E+00,-18.98989558,-50.01498713,-43.17898002,-77.9476929
EKOMEY_stripped.cif,0.583037726,0.662230694,1.27958,374.96,0.44484,-3.75E+00,-3.93E+00,-3.89E+00,-23.51017002,-31.34209907,-31.74680743,-17.44873541
EKOPIE_stripped.cif,0.71032642,0.820077264,1.21526,1701.36,0.62082,-3.13E+00,-4.01E+00,-3.65E+00,-17.21541498,-35.45520746,-37.11775384,-65.09932457
EKOPOK_stripped.cif,0.863512599,0.88210427,1.24496,1074.05,0.55934,-3.21E+00,-4.32E+00,-4.50E+00,-21.60938649,-40.74199988,-42.79140101,-81.79152357
EKUDAP_stripped.cif,0.621100429,0.829437579,2.03048,554.87,0.45678,-3.87E+00,-4.18E+00,-4.14E+00,-22.61440207,-25.68294566,-32.99092771,-28.37138762
EKUDET_stripped.cif,0.619107946,0.816528966,0.777509,1526.48,0.652,-3.88E+00,-3.79E+00,-4.35E+00,-18.19957091,-25.16723262,-30.53754005,-24.1138156
EKUDIX01_stripped.cif,0.625114812,0.816117293,0.773812,1746.06,0.6552,-3.59E+00,-3.87E+00,-4.17E+00,-18.71223444,-25.22753629,-31.38925814,-24.29656736
ELEBAA_stripped.cif,1.061901244,1.138039515,1.37762,1148.47,0.57612,-2.87E+00,-4.57E+00,-5.17E+00,-11.97471276,-43.81200443,-46.90190698,-101.0739867
ELERIY_stripped.cif,0.814785468,1.11644369,0.765708,1967.6,0.71314,-3.37E+00,-3.54E+00,-3.60E+00,-15.63825577,-20.27838868,-21.05871281,-25.69592846
ELEROE_stripped.cif,0.715838782,0.947298903,1.02785,1039.85,0.63834,-3.93E+00,-4.12E+00,-4.30E+00,-19.37711368,-24.83920139,-26.70262616,-18.58474292
ELIGEM_stripped.cif,0.596255023,0.701989124,1.45955,351.716,0.42166,-3.32E+00,-4.67E+00,-3.99E+00,-23.8832534,-44.46169855,-37.62041766,-71.96953309
ELOHOE_stripped.cif,0.630973705,0.745503407,1.15001,393.811,0.52874,-4.20E+00,-4.36E+00,-4.23E+00,-24.45795903,-34.09102106,-33.01669408,-63.48696127
ELOZOW_stripped.cif,0.852976221,1.026397603,1.1199,1578.63,0.6584,-3.13E+00,-3.50E+00,-3.45E+00,-14.50280041,-19.72961363,-21.86911223,-20.5072858
ELUQAE_stripped.cif,0.582954911,0.743123902,1.02285,968.695,0.52424,-3.98E+00,-4.13E+00,-4.34E+00,-23.56351002,-29.63619882,-34.64027479,-31.68966425
EMADUS_stripped.cif,0.599277038,0.766170348,1.21159,480.754,0.46208,-4.22E+00,-4.78E+00,-5.72E+00,-25.96141183,-39.92120308,-57.11769714,-70.77450621
EMAHIK_stripped.cif,0.694681523,0.74866239,2.2941,316.724,0.38886,-2.99E+00,-3.31E+00,-3.35E+00,-13.82269926,-18.92147709,-18.53008096,-16.20598049
EMAMIQ_stripped.cif,0.735042103,0.799037127,1.11326,735.21,0.50726,-3.68E+00,-4.28E+00,-4.24E+00,-17.31991201,-36.04844108,-30.60065842,-73.60166079
EMAMOW_stripped.cif,0.764880449,0.824618449,1.11834,812.423,0.50662,-3.76E+00,-4.34E+00,-4.27E+00,-17.37109306,-35.34988416,-29.45680127,-73.34094785
EMAMUC_stripped.cif,0.701575756,0.766794175,1.22272,635.84,0.48012,-3.55E+00,-4.66E+00,-4.06E+00,-17.19768872,-39.16729119,-30.05523087,-73.80682297
EMAXOH_stripped.cif,0.715601435,0.846504735,0.854502,1992.98,0.64948,-3.28E+00,-3.80E+00,-3.64E+00,-17.66392431,-33.62137353,-28.17461045,-81.6447984
EMECUV_stripped.cif,0.682587272,0.795910591,1.04768,991.141,0.53314,-3.41E+00,-3.63E+00,-3.68E+00,-21.21060304,-25.11138378,-28.52263116,-18.26631608
EMELIT_stripped.cif,0.752521686,0.926095899,0.950104,1747.04,0.6288,-3.22E+00,-3.40E+00,-3.54E+00,-16.54179486,-20.65774321,-23.19733551,-11.01178168
EMETUL_stripped.cif,0.61466314,0.751103503,1.2458,1103.79,0.53186,-3.48E+00,-4.36E+00,-4.15E+00,-19.44491527,-38.81494541,-37.6361156,-74.42082021
EMIFOW_stripped.cif,0.685718456,0.840991353,1.61486,1236.42,0.57776,-3.51E+00,-4.17E+00,-3.90E+00,-18.58821044,-43.52383121,-32.4367418,-40.79218919
EMIHAK_stripped.cif,0.672042413,0.78175681,1.68877,1033.38,0.52858,-3.40E+00,-3.88E+00,-3.66E+00,-20.48599306,-31.97859092,-34.91123203,-39.47824322
EMIHIS_stripped.cif,0.772037709,0.983705652,1.48172,2100.04,0.68508,-3.08E+00,-3.62E+00,-3.67E+00,-15.63715344,-27.48774878,-27.77908034,-35.34784296
EMITAX_stripped.cif,0.712871001,0.862809733,1.22531,698.233,0.47304,-3.57E+00,-3.81E+00,-3.70E+00,-17.55556553,-22.38656582,-24.04615771,-16.55548035
EMITOK_stripped.cif,0.715873871,0.819366233,0.780109,3086.46,0.74266,-2.70E+00,-3.68E+00,-3.70E+00,-15.28031079,-29.78243573,-31.24354469,-64.47474015
EMITUQ_stripped.cif,0.750909334,0.891341172,0.974534,1471.85,0.62172,-3.39E+00,-3.70E+00,-3.62E+00,-18.10031363,-23.74355096,-25.1887636,-15.00463741
EMITUQ01_stripped.cif,0.757197818,0.876912041,0.998352,1424.42,0.61164,-3.52E+00,-3.77E+00,-3.81E+00,-18.96467322,-24.88231989,-26.55945443,-15.74130702
EMOGAQ_stripped.cif,0.589136073,0.641438414,1.33624,206.477,0.41602,-3.84E+00,-3.74E+00,-4.15E+00,-22.22136878,-28.99468585,-31.55736607,-19.94999356
EMUBIZ_stripped.cif,0.824833671,1.032337869,1.37229,1563.86,0.67284,-4.01E+00,-4.14E+00,-4.47E+00,-22.20828466,-35.88541462,-35.570329,-32.82879076
EMUSEM_stripped.cif,0.610681452,0.676645149,1.19167,480.977,0.48748,-4.23E+00,-4.16E+00,-4.57E+00,-27.03614028,-33.55730397,-36.44368397,-18.96530405
ENATUJ_stripped.cif,0.728598866,0.772755784,0.866565,2270.33,0.68456,-2.98E+00,-3.20E+00,-3.14E+00,-16.35321057,-19.96900399,-21.63348642,-12.99303207
ENAZIE_stripped.cif,0.669142012,0.868399895,0.803456,1732.36,0.6733,-3.36E+00,-3.53E+00,-3.57E+00,-15.02834649,-23.82902749,-24.83239161,-42.33868861
ENELOA_stripped.cif,0.94919868,0.966473548,1.76808,452.059,0.33356,-3.14E+00,-3.39E+00,-3.53E+00,-15.50311997,-17.8821564,-20.53382776,-11.18992661
ENIDOV_stripped.cif,0.582718857,0.76830652,1.16571,668.644,0.50198,-3.62E+00,-3.91E+00,-4.04E+00,-21.91020987,-33.58775778,-34.09384989,-40.27537605
ENIHUG01_stripped.cif,0.835406444,1.140234244,0.586005,2149.42,0.7789,-2.93E+00,-3.27E+00,-3.25E+00,-12.44624562,-16.95110026,-17.43604815,-26.27140556
EPAYOL_stripped.cif,0.58079729,0.675280542,1.19386,303.653,0.4429,-4.28E+00,-4.28E+00,-4.70E+00,-25.80920257,-32.74021387,-37.30978597,-23.74204954
EPEGUD_stripped.cif,0.621122251,0.780065161,1.48158,1297.82,0.56416,-3.35E+00,-4.02E+00,-3.28E+00,-19.2809088,-38.34689514,-28.59825266,-51.20244504
EPELES_stripped.cif,0.59953375,0.716885235,0.999382,1626.37,0.60366,-3.20E+00,-4.10E+00,-4.01E+00,-17.12399541,-37.43217414,-45.11536264,-67.35282855
EPEWAY01_stripped.cif,0.728984877,0.76425237,1.28071,916.447,0.4987,-3.54E+00,-3.66E+00,-3.90E+00,-21.80882113,-25.93009296,-32.11822072,-19.63766337
EPEXUT_stripped.cif,0.631569574,0.738545913,1.13665,1200.08,0.5401,-3.94E+00,-3.76E+00,-4.25E+00,-22.33322041,-25.12622692,-30.23742682,-15.42140725
EPEXUU_stripped.cif,0.593860684,0.943799602,1.32189,969.975,0.52416,-4.08E+00,-4.33E+00,-4.37E+00,-22.15732102,-28.22289087,-30.56527421,-30.76709782
EPISOM_stripped.cif,0.812255403,1.101726115,0.677616,2102.95,0.74402,-3.42E+00,-3.66E+00,-3.62E+00,-18.20335884,-23.85941553,-25.52447248,-25.94811928
EPOTAF_stripped.cif,0.820290806,0.88265145,0.575242,2986.47,0.76782,-2.85E+00,-3.21E+00,-3.05E+00,-12.28138023,-15.93409155,-16.55415184,-27.76438577
EPUMAF_stripped.cif,0.673693496,0.74469579,1.03106,1381.39,0.56854,-3.31E+00,-4.28E+00,-3.85E+00,-19.36666614,-46.19664908,-37.85575087,-84.85173406
EPUMEJ_stripped.cif,0.689593855,0.75152929,1.02225,1400.37,0.5689,-3.26E+00,-4.61E+00,-3.79E+00,-19.07218699,-45.76886047,-37.9060717,-83.51197276
EPUMIN_stripped.cif,0.701944268,0.757601738,1.00377,1447.39,0.5779,-3.18E+00,-4.31E+00,-3.96E+00,-18.63945184,-45.00963301,-37.62758547,-84.81365967
EQARAR_stripped.cif,0.642063676,0.686503101,1.34394,673.802,0.45694,-3.45E+00,-3.77E+00,-3.63E+00,-24.3454488,-29.02662521,-32.08359022,-15.86821278
